Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Gippsland,Wellington,2003Q2,28.0,190.0,House,4
Gippsland,Wellington,2003Q3,20.0,210.0,House,4
Gippsland,Wellington,2003Q4,28.0,203.0,House,4
Gippsland,Wellington,2004Q1,22.0,230.0,House,4
Gippsland,Wellington,2004Q2,20.0,230.0,House,4
Gippsland,Wellington,2004Q3,30.0,224.0,House,4
Gippsland,Wellington,2004Q4,18.0,230.0,House,4
Gippsland,Wellington,2005Q1,37.0,200.0,House,4
Gippsland,Wellington,2005Q2,29.0,230.0,House,4
Gippsland,Wellington,2005Q3,34.0,230.0,House,4
Gippsland,Wellington,2005Q4,29.0,250.0,House,4
Gippsland,Wellington,2006Q1,35.0,220.0,House,4
Gippsland,Wellington,2006Q2,20.0,238.0,House,4
Gippsland,Wellington,2006Q3,13.0,240.0,House,4
Gippsland,Wellington,2006Q4,19.0,250.0,House,4
Gippsland,Wellington,2007Q1,29.0,250.0,House,4
Gippsland,Wellington,2007Q2,22.0,220.0,House,4
Gippsland,Wellington,2007Q3,30.0,240.0,House,4
Gippsland,Wellington,2007Q4,26.0,265.0,House,4
Gippsland,Wellington,2008Q1,32.0,250.0,House,4
Gippsland,Wellington,2008Q2,29.0,280.0,House,4
Gippsland,Wellington,2008Q3,35.0,260.0,House,4
Gippsland,Wellington,2008Q4,26.0,298.0,House,4
Gippsland,Wellington,2009Q1,32.0,275.0,House,4
Gippsland,Wellington,2009Q2,33.0,300.0,House,4
Gippsland,Wellington,2009Q3,27.0,280.0,House,4
Gippsland,Wellington,2009Q4,44.0,280.0,House,4
Gippsland,Wellington,2010Q1,26.0,300.0,House,4
Gippsland,Wellington,2010Q2,32.0,300.0,House,4
Gippsland,Wellington,2010Q3,31.0,280.0,House,4
Gippsland,Wellington,2010Q4,25.0,300.0,House,4
Gippsland,Wellington,2011Q1,36.0,310.0,House,4
Gippsland,Wellington,2011Q2,39.0,320.0,House,4
Gippsland,Wellington,2011Q3,28.0,310.0,House,4
Gippsland,Wellington,2011Q4,32.0,305.0,House,4
Gippsland,Wellington,2012Q1,36.0,340.0,House,4
Gippsland,Wellington,2012Q2,44.0,320.0,House,4
Gippsland,Wellington,2012Q3,38.0,320.0,House,4
Gippsland,Wellington,2012Q4,47.0,310.0,House,4
Gippsland,Wellington,2013Q1,45.0,330.0,House,4
Gippsland,Wellington,2013Q2,34.0,310.0,House,4
Gippsland,Wellington,2013Q3,30.0,317.0,House,4
Gippsland,Wellington,2013Q4,34.0,323.0,House,4
Gippsland,Wellington,2014Q1,55.0,325.0,House,4
Gippsland,Wellington,2014Q2,55.0,330.0,House,4
Gippsland,Wellington,2014Q3,44.0,310.0,House,4
Gippsland,Wellington,2014Q4,41.0,340.0,House,4
Gippsland,Wellington,2015Q1,50.0,360.0,House,4
Gippsland,Wellington,2015Q2,54.0,338.0,House,4
Gippsland,Wellington,2015Q3,49.0,380.0,House,4
Gippsland,Wellington,2015Q4,47.0,350.0,House,4
Gippsland,Wellington,2016Q1,52.0,360.0,House,4
Gippsland,Wellington,2016Q2,37.0,360.0,House,4
Gippsland,Wellington,2016Q3,62.0,350.0,House,4
Gippsland,Wellington,2016Q4,54.0,340.0,House,4
Gippsland,Wellington,2017Q1,59.0,350.0,House,4
Gippsland,Wellington,2017Q2,50.0,350.0,House,4
Gippsland,Wellington,2017Q3,56.0,340.0,House,4
Gippsland,Wellington,2017Q4,56.0,350.0,House,4
Gippsland,Wellington,2018Q1,69.0,345.0,House,4
Gippsland,Wellington,2018Q2,47.0,350.0,House,4
Gippsland,Wellington,2018Q3,48.0,340.0,House,4
Gippsland,Wellington,2018Q4,73.0,350.0,House,4
Gippsland,Wellington,2019Q1,61.0,380.0,House,4
Gippsland,Wellington,2019Q2,50.0,350.0,House,4
Gippsland,Wellington,2019Q3,45.0,360.0,House,4
Gippsland,Wellington,2019Q4,38.0,370.0,House,4
Gippsland,Wellington,2020Q1,48.0,380.0,House,4
Gippsland,Wellington,2020Q2,54.0,378.0,House,4
Gippsland,Wellington,2020Q3,47.0,370.0,House,4
Gippsland,Wellington,2020Q4,43.0,400.0,House,4
Gippsland,Wellington,2021Q1,56.0,400.0,House,4
Gippsland,Wellington,2021Q2,39.0,400.0,House,4
Gippsland,Wellington,2021Q3,47.0,450.0,House,4
Gippsland,Wellington,2021Q4,44.0,450.0,House,4
Gippsland,Wellington,2022Q1,49.0,475.0,House,4
Gippsland,Wellington,2022Q2,52.0,460.0,House,4
Gippsland,Wellington,2022Q3,50.0,480.0,House,4
Gippsland,Wellington,2022Q4,52.0,480.0,House,4
Gippsland,Wellington,2023Q1,62.0,483.0,House,4
Gippsland,Wellington,2023Q2,55.0,490.0,House,4
Gippsland,Wellington,2023Q3,48.0,495.0,House,4
Gippsland,Wellington,2023Q4,46.0,500.0,House,4
Gippsland,Wellington,2024Q1,54.0,520.0,House,4
Gippsland,Wellington,2024Q2,60.0,500.0,House,4
Gippsland,Wellington,2024Q3,41.0,520.0,House,4
Gippsland,Wellington,2024Q4,43.0,525.0,House,4
North and West Metro,Banyule,1999Q2,32.0,250.0,House,4
North and West Metro,Banyule,1999Q3,32.0,268.0,House,4
North and West Metro,Banyule,1999Q4,37.0,240.0,House,4
North and West Metro,Banyule,2000Q1,63.0,250.0,House,4
North and West Metro,Banyule,2000Q2,43.0,260.0,House,4
North and West Metro,Banyule,2000Q3,38.0,255.0,House,4
North and West Metro,Banyule,2000Q4,38.0,245.0,House,4
North and West Metro,Banyule,2001Q1,48.0,260.0,House,4
North and West Metro,Banyule,2001Q2,55.0,250.0,House,4
North and West Metro,Banyule,2001Q3,38.0,270.0,House,4
North and West Metro,Banyule,2001Q4,42.0,280.0,House,4
North and West Metro,Banyule,2002Q1,48.0,275.0,House,4
North and West Metro,Banyule,2002Q2,31.0,270.0,House,4
North and West Metro,Banyule,2002Q3,45.0,270.0,House,4
North and West Metro,Banyule,2002Q4,32.0,300.0,House,4
North and West Metro,Banyule,2003Q1,42.0,260.0,House,4
North and West Metro,Banyule,2003Q2,34.0,280.0,House,4
North and West Metro,Banyule,2003Q3,45.0,300.0,House,4
North and West Metro,Banyule,2003Q4,38.0,273.0,House,4
North and West Metro,Banyule,2004Q1,56.0,305.0,House,4
North and West Metro,Banyule,2004Q2,26.0,280.0,House,4
North and West Metro,Banyule,2004Q3,46.0,285.0,House,4
North and West Metro,Banyule,2004Q4,43.0,320.0,House,4
North and West Metro,Banyule,2005Q1,50.0,300.0,House,4
North and West Metro,Banyule,2005Q2,27.0,290.0,House,4
North and West Metro,Banyule,2005Q3,43.0,310.0,House,4
North and West Metro,Banyule,2005Q4,38.0,310.0,House,4
North and West Metro,Banyule,2006Q1,44.0,320.0,House,4
North and West Metro,Banyule,2006Q2,39.0,315.0,House,4
North and West Metro,Banyule,2006Q3,47.0,320.0,House,4
North and West Metro,Banyule,2006Q4,34.0,360.0,House,4
North and West Metro,Banyule,2007Q1,48.0,355.0,House,4
North and West Metro,Banyule,2007Q2,44.0,375.0,House,4
North and West Metro,Banyule,2007Q3,45.0,390.0,House,4
North and West Metro,Banyule,2007Q4,48.0,398.0,House,4
North and West Metro,Banyule,2008Q1,54.0,393.0,House,4
North and West Metro,Banyule,2008Q2,37.0,420.0,House,4
North and West Metro,Banyule,2008Q3,54.0,440.0,House,4
North and West Metro,Banyule,2008Q4,47.0,410.0,House,4
North and West Metro,Banyule,2009Q1,74.0,390.0,House,4
North and West Metro,Banyule,2009Q2,48.0,430.0,House,4
North and West Metro,Banyule,2009Q3,54.0,408.0,House,4
North and West Metro,Banyule,2009Q4,60.0,430.0,House,4
North and West Metro,Banyule,2010Q1,75.0,420.0,House,4
North and West Metro,Banyule,2010Q2,60.0,450.0,House,4
North and West Metro,Banyule,2010Q3,78.0,430.0,House,4
North and West Metro,Banyule,2010Q4,72.0,450.0,House,4
North and West Metro,Banyule,2011Q1,87.0,450.0,House,4
North and West Metro,Banyule,2011Q2,67.0,440.0,House,4
North and West Metro,Banyule,2011Q3,75.0,440.0,House,4
North and West Metro,Banyule,2011Q4,82.0,480.0,House,4
North and West Metro,Banyule,2012Q1,97.0,450.0,House,4
North and West Metro,Banyule,2012Q2,70.0,450.0,House,4
North and West Metro,Banyule,2012Q3,79.0,440.0,House,4
North and West Metro,Banyule,2012Q4,87.0,450.0,House,4
North and West Metro,Banyule,2013Q1,98.0,450.0,House,4
North and West Metro,Banyule,2013Q2,72.0,455.0,House,4
North and West Metro,Banyule,2013Q3,73.0,435.0,House,4
North and West Metro,Banyule,2013Q4,86.0,465.0,House,4
North and West Metro,Banyule,2014Q1,85.0,460.0,House,4
North and West Metro,Banyule,2014Q2,55.0,480.0,House,4
North and West Metro,Banyule,2014Q3,74.0,460.0,House,4
North and West Metro,Banyule,2014Q4,91.0,460.0,House,4
North and West Metro,Banyule,2015Q1,106.0,460.0,House,4
North and West Metro,Banyule,2015Q2,61.0,485.0,House,4
North and West Metro,Banyule,2015Q3,86.0,468.0,House,4
North and West Metro,Banyule,2015Q4,81.0,460.0,House,4
North and West Metro,Banyule,2016Q1,94.0,500.0,House,4
North and West Metro,Banyule,2016Q2,74.0,500.0,House,4
North and West Metro,Banyule,2016Q3,111.0,490.0,House,4
North and West Metro,Banyule,2016Q4,100.0,488.0,House,4
North and West Metro,Banyule,2017Q1,124.0,500.0,House,4
North and West Metro,Banyule,2017Q2,103.0,480.0,House,4
North and West Metro,Banyule,2017Q3,86.0,500.0,House,4
North and West Metro,Banyule,2017Q4,112.0,520.0,House,4
North and West Metro,Banyule,2018Q1,121.0,520.0,House,4
North and West Metro,Banyule,2018Q2,96.0,530.0,House,4
North and West Metro,Banyule,2018Q3,112.0,525.0,House,4
North and West Metro,Banyule,2018Q4,90.0,545.0,House,4
North and West Metro,Banyule,2019Q1,125.0,550.0,House,4
North and West Metro,Banyule,2019Q2,93.0,550.0,House,4
North and West Metro,Banyule,2019Q3,100.0,530.0,House,4
North and West Metro,Banyule,2019Q4,100.0,535.0,House,4
North and West Metro,Banyule,2020Q1,126.0,555.0,House,4
North and West Metro,Banyule,2020Q2,78.0,530.0,House,4
North and West Metro,Banyule,2020Q3,74.0,550.0,House,4
North and West Metro,Banyule,2020Q4,82.0,550.0,House,4
North and West Metro,Banyule,2021Q1,124.0,570.0,House,4
North and West Metro,Banyule,2021Q2,94.0,545.0,House,4
North and West Metro,Banyule,2021Q3,100.0,530.0,House,4
North and West Metro,Banyule,2021Q4,92.0,580.0,House,4
North and West Metro,Banyule,2022Q1,139.0,590.0,House,4
North and West Metro,Banyule,2022Q2,82.0,550.0,House,4
North and West Metro,Banyule,2022Q3,86.0,593.0,House,4
North and West Metro,Banyule,2022Q4,96.0,583.0,House,4
North and West Metro,Banyule,2023Q1,111.0,610.0,House,4
North and West Metro,Banyule,2023Q2,95.0,620.0,House,4
North and West Metro,Banyule,2023Q3,90.0,643.0,House,4
North and West Metro,Banyule,2023Q4,70.0,660.0,House,4
North and West Metro,Banyule,2024Q1,73.0,680.0,House,4
North and West Metro,Banyule,2024Q2,93.0,700.0,House,4
North and West Metro,Banyule,2024Q3,84.0,750.0,House,4
North and West Metro,Banyule,2024Q4,93.0,750.0,House,4
North and West Metro,Brimbank,1999Q2,55.0,200.0,House,4
North and West Metro,Brimbank,1999Q3,49.0,220.0,House,4
North and West Metro,Brimbank,1999Q4,44.0,188.0,House,4
North and West Metro,Brimbank,2000Q1,47.0,200.0,House,4
North and West Metro,Brimbank,2000Q2,49.0,220.0,House,4
North and West Metro,Brimbank,2000Q3,47.0,200.0,House,4
North and West Metro,Brimbank,2000Q4,50.0,205.0,House,4
North and West Metro,Brimbank,2001Q1,57.0,240.0,House,4
North and West Metro,Brimbank,2001Q2,42.0,200.0,House,4
North and West Metro,Brimbank,2001Q3,48.0,213.0,House,4
North and West Metro,Brimbank,2001Q4,44.0,215.0,House,4
North and West Metro,Brimbank,2002Q1,49.0,230.0,House,4
North and West Metro,Brimbank,2002Q2,50.0,200.0,House,4
North and West Metro,Brimbank,2002Q3,44.0,240.0,House,4
North and West Metro,Brimbank,2002Q4,51.0,230.0,House,4
North and West Metro,Brimbank,2003Q1,58.0,200.0,House,4
North and West Metro,Brimbank,2003Q2,50.0,230.0,House,4
North and West Metro,Brimbank,2003Q3,59.0,220.0,House,4
North and West Metro,Brimbank,2003Q4,68.0,230.0,House,4
North and West Metro,Brimbank,2004Q1,48.0,240.0,House,4
North and West Metro,Brimbank,2004Q2,44.0,220.0,House,4
North and West Metro,Brimbank,2004Q3,68.0,240.0,House,4
North and West Metro,Brimbank,2004Q4,65.0,255.0,House,4
North and West Metro,Brimbank,2005Q1,72.0,235.0,House,4
North and West Metro,Brimbank,2005Q2,70.0,248.0,House,4
North and West Metro,Brimbank,2005Q3,56.0,245.0,House,4
North and West Metro,Brimbank,2005Q4,61.0,240.0,House,4
North and West Metro,Brimbank,2006Q1,54.0,250.0,House,4
North and West Metro,Brimbank,2006Q2,51.0,250.0,House,4
North and West Metro,Brimbank,2006Q3,56.0,260.0,House,4
North and West Metro,Brimbank,2006Q4,58.0,260.0,House,4
North and West Metro,Brimbank,2007Q1,77.0,260.0,House,4
North and West Metro,Brimbank,2007Q2,56.0,280.0,House,4
North and West Metro,Brimbank,2007Q3,68.0,270.0,House,4
North and West Metro,Brimbank,2007Q4,85.0,290.0,House,4
North and West Metro,Brimbank,2008Q1,116.0,320.0,House,4
North and West Metro,Brimbank,2008Q2,140.0,320.0,House,4
North and West Metro,Brimbank,2008Q3,94.0,330.0,House,4
North and West Metro,Brimbank,2008Q4,116.0,330.0,House,4
North and West Metro,Brimbank,2009Q1,138.0,325.0,House,4
North and West Metro,Brimbank,2009Q2,152.0,320.0,House,4
North and West Metro,Brimbank,2009Q3,185.0,320.0,House,4
North and West Metro,Brimbank,2009Q4,150.0,325.0,House,4
North and West Metro,Brimbank,2010Q1,134.0,330.0,House,4
North and West Metro,Brimbank,2010Q2,131.0,330.0,House,4
North and West Metro,Brimbank,2010Q3,155.0,335.0,House,4
North and West Metro,Brimbank,2010Q4,156.0,335.0,House,4
North and West Metro,Brimbank,2011Q1,153.0,340.0,House,4
North and West Metro,Brimbank,2011Q2,117.0,345.0,House,4
North and West Metro,Brimbank,2011Q3,173.0,345.0,House,4
North and West Metro,Brimbank,2011Q4,143.0,350.0,House,4
North and West Metro,Brimbank,2012Q1,166.0,360.0,House,4
North and West Metro,Brimbank,2012Q2,210.0,353.0,House,4
North and West Metro,Brimbank,2012Q3,155.0,350.0,House,4
North and West Metro,Brimbank,2012Q4,151.0,350.0,House,4
North and West Metro,Brimbank,2013Q1,181.0,350.0,House,4
North and West Metro,Brimbank,2013Q2,174.0,360.0,House,4
North and West Metro,Brimbank,2013Q3,164.0,360.0,House,4
North and West Metro,Brimbank,2013Q4,141.0,365.0,House,4
North and West Metro,Brimbank,2014Q1,133.0,360.0,House,4
North and West Metro,Brimbank,2014Q2,126.0,360.0,House,4
North and West Metro,Brimbank,2014Q3,192.0,370.0,House,4
North and West Metro,Brimbank,2014Q4,157.0,380.0,House,4
North and West Metro,Brimbank,2015Q1,133.0,380.0,House,4
North and West Metro,Brimbank,2015Q2,131.0,370.0,House,4
North and West Metro,Brimbank,2015Q3,140.0,380.0,House,4
North and West Metro,Brimbank,2015Q4,155.0,380.0,House,4
North and West Metro,Brimbank,2016Q1,140.0,390.0,House,4
North and West Metro,Brimbank,2016Q2,163.0,395.0,House,4
North and West Metro,Brimbank,2016Q3,157.0,400.0,House,4
North and West Metro,Brimbank,2016Q4,139.0,400.0,House,4
North and West Metro,Brimbank,2017Q1,176.0,400.0,House,4
North and West Metro,Brimbank,2017Q2,156.0,400.0,House,4
North and West Metro,Brimbank,2017Q3,182.0,400.0,House,4
North and West Metro,Brimbank,2017Q4,137.0,410.0,House,4
North and West Metro,Brimbank,2018Q1,174.0,430.0,House,4
North and West Metro,Brimbank,2018Q2,169.0,420.0,House,4
North and West Metro,Brimbank,2018Q3,164.0,430.0,House,4
North and West Metro,Brimbank,2018Q4,160.0,420.0,House,4
North and West Metro,Brimbank,2019Q1,154.0,450.0,House,4
North and West Metro,Brimbank,2019Q2,174.0,430.0,House,4
North and West Metro,Brimbank,2019Q3,152.0,430.0,House,4
North and West Metro,Brimbank,2019Q4,146.0,425.0,House,4
North and West Metro,Brimbank,2020Q1,145.0,440.0,House,4
North and West Metro,Brimbank,2020Q2,137.0,430.0,House,4
North and West Metro,Brimbank,2020Q3,126.0,445.0,House,4
North and West Metro,Brimbank,2020Q4,133.0,440.0,House,4
North and West Metro,Brimbank,2021Q1,170.0,440.0,House,4
North and West Metro,Brimbank,2021Q2,141.0,420.0,House,4
North and West Metro,Brimbank,2021Q3,152.0,430.0,House,4
North and West Metro,Brimbank,2021Q4,169.0,450.0,House,4
North and West Metro,Brimbank,2022Q1,155.0,450.0,House,4
North and West Metro,Brimbank,2022Q2,165.0,450.0,House,4
North and West Metro,Brimbank,2022Q3,154.0,460.0,House,4
North and West Metro,Brimbank,2022Q4,154.0,463.0,House,4
North and West Metro,Brimbank,2023Q1,171.0,480.0,House,4
North and West Metro,Brimbank,2023Q2,147.0,500.0,House,4
North and West Metro,Brimbank,2023Q3,135.0,520.0,House,4
North and West Metro,Brimbank,2023Q4,127.0,530.0,House,4
North and West Metro,Brimbank,2024Q1,117.0,550.0,House,4
North and West Metro,Brimbank,2024Q2,132.0,560.0,House,4
North and West Metro,Brimbank,2024Q3,135.0,575.0,House,4
North and West Metro,Brimbank,2024Q4,145.0,580.0,House,4
North and West Metro,Darebin,1999Q2,32.0,205.0,House,4
North and West Metro,Darebin,1999Q3,36.0,230.0,House,4
North and West Metro,Darebin,1999Q4,36.0,240.0,House,4
North and West Metro,Darebin,2000Q1,50.0,245.0,House,4
North and West Metro,Darebin,2000Q2,28.0,250.0,House,4
North and West Metro,Darebin,2000Q3,42.0,273.0,House,4
North and West Metro,Darebin,2000Q4,34.0,230.0,House,4
North and West Metro,Darebin,2001Q1,49.0,250.0,House,4
North and West Metro,Darebin,2001Q2,16.0,231.0,House,4
North and West Metro,Darebin,2001Q3,26.0,245.0,House,4
North and West Metro,Darebin,2001Q4,29.0,250.0,House,4
North and West Metro,Darebin,2002Q1,36.0,270.0,House,4
North and West Metro,Darebin,2002Q2,41.0,250.0,House,4
North and West Metro,Darebin,2002Q3,45.0,250.0,House,4
North and West Metro,Darebin,2002Q4,43.0,275.0,House,4
North and West Metro,Darebin,2003Q1,48.0,265.0,House,4
North and West Metro,Darebin,2003Q2,32.0,285.0,House,4
North and West Metro,Darebin,2003Q3,39.0,260.0,House,4
North and West Metro,Darebin,2003Q4,39.0,290.0,House,4
North and West Metro,Darebin,2004Q1,51.0,265.0,House,4
North and West Metro,Darebin,2004Q2,25.0,250.0,House,4
North and West Metro,Darebin,2004Q3,33.0,250.0,House,4
North and West Metro,Darebin,2004Q4,35.0,240.0,House,4
North and West Metro,Darebin,2005Q1,42.0,333.0,House,4
North and West Metro,Darebin,2005Q2,33.0,340.0,House,4
North and West Metro,Darebin,2005Q3,41.0,275.0,House,4
North and West Metro,Darebin,2005Q4,31.0,310.0,House,4
North and West Metro,Darebin,2006Q1,36.0,328.0,House,4
North and West Metro,Darebin,2006Q2,19.0,380.0,House,4
North and West Metro,Darebin,2006Q3,26.0,366.0,House,4
North and West Metro,Darebin,2006Q4,24.0,345.0,House,4
North and West Metro,Darebin,2007Q1,47.0,330.0,House,4
North and West Metro,Darebin,2007Q2,28.0,305.0,House,4
North and West Metro,Darebin,2007Q3,25.0,390.0,House,4
North and West Metro,Darebin,2007Q4,26.0,383.0,House,4
North and West Metro,Darebin,2008Q1,43.0,380.0,House,4
North and West Metro,Darebin,2008Q2,23.0,380.0,House,4
North and West Metro,Darebin,2008Q3,35.0,420.0,House,4
North and West Metro,Darebin,2008Q4,38.0,400.0,House,4
North and West Metro,Darebin,2009Q1,31.0,480.0,House,4
North and West Metro,Darebin,2009Q2,32.0,390.0,House,4
North and West Metro,Darebin,2009Q3,34.0,373.0,House,4
North and West Metro,Darebin,2009Q4,43.0,430.0,House,4
North and West Metro,Darebin,2010Q1,42.0,455.0,House,4
North and West Metro,Darebin,2010Q2,46.0,430.0,House,4
North and West Metro,Darebin,2010Q3,43.0,450.0,House,4
North and West Metro,Darebin,2010Q4,55.0,450.0,House,4
North and West Metro,Darebin,2011Q1,49.0,400.0,House,4
North and West Metro,Darebin,2011Q2,41.0,410.0,House,4
North and West Metro,Darebin,2011Q3,44.0,400.0,House,4
North and West Metro,Darebin,2011Q4,46.0,430.0,House,4
North and West Metro,Darebin,2012Q1,64.0,530.0,House,4
North and West Metro,Darebin,2012Q2,46.0,420.0,House,4
North and West Metro,Darebin,2012Q3,48.0,435.0,House,4
North and West Metro,Darebin,2012Q4,36.0,425.0,House,4
North and West Metro,Darebin,2013Q1,59.0,490.0,House,4
North and West Metro,Darebin,2013Q2,41.0,475.0,House,4
North and West Metro,Darebin,2013Q3,43.0,600.0,House,4
North and West Metro,Darebin,2013Q4,30.0,463.0,House,4
North and West Metro,Darebin,2014Q1,61.0,480.0,House,4
North and West Metro,Darebin,2014Q2,32.0,455.0,House,4
North and West Metro,Darebin,2014Q3,44.0,510.0,House,4
North and West Metro,Darebin,2014Q4,46.0,500.0,House,4
North and West Metro,Darebin,2015Q1,65.0,480.0,House,4
North and West Metro,Darebin,2015Q2,39.0,500.0,House,4
North and West Metro,Darebin,2015Q3,51.0,520.0,House,4
North and West Metro,Darebin,2015Q4,48.0,550.0,House,4
North and West Metro,Darebin,2016Q1,62.0,504.0,House,4
North and West Metro,Darebin,2016Q2,37.0,500.0,House,4
North and West Metro,Darebin,2016Q3,55.0,500.0,House,4
North and West Metro,Darebin,2016Q4,56.0,535.0,House,4
North and West Metro,Darebin,2017Q1,55.0,600.0,House,4
North and West Metro,Darebin,2017Q2,49.0,500.0,House,4
North and West Metro,Darebin,2017Q3,66.0,550.0,House,4
North and West Metro,Darebin,2017Q4,59.0,635.0,House,4
North and West Metro,Darebin,2018Q1,80.0,580.0,House,4
North and West Metro,Darebin,2018Q2,51.0,550.0,House,4
North and West Metro,Darebin,2018Q3,52.0,555.0,House,4
North and West Metro,Darebin,2018Q4,58.0,600.0,House,4
North and West Metro,Darebin,2019Q1,65.0,600.0,House,4
North and West Metro,Darebin,2019Q2,64.0,580.0,House,4
North and West Metro,Darebin,2019Q3,59.0,560.0,House,4
North and West Metro,Darebin,2019Q4,63.0,630.0,House,4
North and West Metro,Darebin,2020Q1,66.0,625.0,House,4
North and West Metro,Darebin,2020Q2,53.0,652.0,House,4
North and West Metro,Darebin,2020Q3,41.0,590.0,House,4
North and West Metro,Darebin,2020Q4,56.0,560.0,House,4
North and West Metro,Darebin,2021Q1,79.0,670.0,House,4
North and West Metro,Darebin,2021Q2,61.0,630.0,House,4
North and West Metro,Darebin,2021Q3,58.0,600.0,House,4
North and West Metro,Darebin,2021Q4,79.0,700.0,House,4
North and West Metro,Darebin,2022Q1,93.0,630.0,House,4
North and West Metro,Darebin,2022Q2,66.0,653.0,House,4
North and West Metro,Darebin,2022Q3,64.0,600.0,House,4
North and West Metro,Darebin,2022Q4,84.0,698.0,House,4
North and West Metro,Darebin,2023Q1,89.0,780.0,House,4
North and West Metro,Darebin,2023Q2,47.0,765.0,House,4
North and West Metro,Darebin,2023Q3,47.0,750.0,House,4
North and West Metro,Darebin,2023Q4,54.0,900.0,House,4
North and West Metro,Darebin,2024Q1,56.0,885.0,House,4
North and West Metro,Darebin,2024Q2,47.0,750.0,House,4
North and West Metro,Darebin,2024Q3,56.0,900.0,House,4
North and West Metro,Darebin,2024Q4,49.0,900.0,House,4
North and West Metro,Hobsons Bay,1999Q2,29.0,230.0,House,4
North and West Metro,Hobsons Bay,1999Q3,29.0,215.0,House,4
North and West Metro,Hobsons Bay,1999Q4,22.0,230.0,House,4
North and West Metro,Hobsons Bay,2000Q1,17.0,230.0,House,4
North and West Metro,Hobsons Bay,2000Q2,19.0,235.0,House,4
North and West Metro,Hobsons Bay,2000Q3,35.0,220.0,House,4
North and West Metro,Hobsons Bay,2000Q4,36.0,240.0,House,4
North and West Metro,Hobsons Bay,2001Q1,24.0,250.0,House,4
North and West Metro,Hobsons Bay,2001Q2,20.0,255.0,House,4
North and West Metro,Hobsons Bay,2001Q3,28.0,243.0,House,4
North and West Metro,Hobsons Bay,2001Q4,31.0,250.0,House,4
North and West Metro,Hobsons Bay,2002Q1,29.0,260.0,House,4
North and West Metro,Hobsons Bay,2002Q2,31.0,260.0,House,4
North and West Metro,Hobsons Bay,2002Q3,28.0,280.0,House,4
North and West Metro,Hobsons Bay,2002Q4,32.0,250.0,House,4
North and West Metro,Hobsons Bay,2003Q1,36.0,265.0,House,4
North and West Metro,Hobsons Bay,2003Q2,29.0,250.0,House,4
North and West Metro,Hobsons Bay,2003Q3,27.0,250.0,House,4
North and West Metro,Hobsons Bay,2003Q4,35.0,250.0,House,4
North and West Metro,Hobsons Bay,2004Q1,32.0,270.0,House,4
North and West Metro,Hobsons Bay,2004Q2,26.0,280.0,House,4
North and West Metro,Hobsons Bay,2004Q3,33.0,260.0,House,4
North and West Metro,Hobsons Bay,2004Q4,35.0,300.0,House,4
North and West Metro,Hobsons Bay,2005Q1,33.0,265.0,House,4
North and West Metro,Hobsons Bay,2005Q2,34.0,270.0,House,4
North and West Metro,Hobsons Bay,2005Q3,31.0,270.0,House,4
North and West Metro,Hobsons Bay,2005Q4,31.0,300.0,House,4
North and West Metro,Hobsons Bay,2006Q1,26.0,275.0,House,4
North and West Metro,Hobsons Bay,2006Q2,16.0,295.0,House,4
North and West Metro,Hobsons Bay,2006Q3,24.0,300.0,House,4
North and West Metro,Hobsons Bay,2006Q4,34.0,285.0,House,4
North and West Metro,Hobsons Bay,2007Q1,27.0,300.0,House,4
North and West Metro,Hobsons Bay,2007Q2,26.0,298.0,House,4
North and West Metro,Hobsons Bay,2007Q3,40.0,343.0,House,4
North and West Metro,Hobsons Bay,2007Q4,27.0,430.0,House,4
North and West Metro,Hobsons Bay,2008Q1,35.0,330.0,House,4
North and West Metro,Hobsons Bay,2008Q2,28.0,350.0,House,4
North and West Metro,Hobsons Bay,2008Q3,34.0,365.0,House,4
North and West Metro,Hobsons Bay,2008Q4,39.0,380.0,House,4
North and West Metro,Hobsons Bay,2009Q1,38.0,393.0,House,4
North and West Metro,Hobsons Bay,2009Q2,39.0,370.0,House,4
North and West Metro,Hobsons Bay,2009Q3,30.0,420.0,House,4
North and West Metro,Hobsons Bay,2009Q4,30.0,370.0,House,4
North and West Metro,Hobsons Bay,2010Q1,49.0,395.0,House,4
North and West Metro,Hobsons Bay,2010Q2,31.0,420.0,House,4
North and West Metro,Hobsons Bay,2010Q3,40.0,400.0,House,4
North and West Metro,Hobsons Bay,2010Q4,41.0,355.0,House,4
North and West Metro,Hobsons Bay,2011Q1,49.0,420.0,House,4
North and West Metro,Hobsons Bay,2011Q2,39.0,420.0,House,4
North and West Metro,Hobsons Bay,2011Q3,48.0,405.0,House,4
North and West Metro,Hobsons Bay,2011Q4,47.0,420.0,House,4
North and West Metro,Hobsons Bay,2012Q1,54.0,475.0,House,4
North and West Metro,Hobsons Bay,2012Q2,39.0,390.0,House,4
North and West Metro,Hobsons Bay,2012Q3,68.0,425.0,House,4
North and West Metro,Hobsons Bay,2012Q4,44.0,460.0,House,4
North and West Metro,Hobsons Bay,2013Q1,48.0,475.0,House,4
North and West Metro,Hobsons Bay,2013Q2,39.0,480.0,House,4
North and West Metro,Hobsons Bay,2013Q3,55.0,500.0,House,4
North and West Metro,Hobsons Bay,2013Q4,45.0,400.0,House,4
North and West Metro,Hobsons Bay,2014Q1,43.0,550.0,House,4
